item_name|latitude|longitude|restaurant_name|item_description|price
Tiramisu|35.911215|-78.917768|Maggiano's Little Italy|Ladyfingers Soaked in Espresso with Mascarpone Cheese|
Vanilla Bean|36.017061|-78.908858|Marble Slab Creamery||
Very Yellow Marshmallow|36.017061|-78.908858|Marble Slab Creamery||
White Chocolate|35.93461|-78.821683|YoFresh Yogurt Cafe||
Lime|36.017061|-78.908858|Marble Slab Creamery||
Limoncello|36.017061|-78.908858|Marble Slab Creamery||
Pink Grapfruit|36.017061|-78.908858|Marble Slab Creamery||
Red Orange|36.017061|-78.908858|Marble Slab Creamery||
Forrest Berry|36.017061|-78.908858|Marble Slab Creamery||
Butterfinger|35.93461|-78.821683|YoFresh Yogurt Cafe||
Caramel Topping|36.017061|-78.908858|Marble Slab Creamery||
Chocolate Cake|35.90099|-78.89107|Captain D's|Rich chocolate cake with chocolate icing and chocolate sprinkles.|
Cookie Dough|35.93461|-78.821683|YoFresh Yogurt Cafe||
Fudge Topping|36.017061|-78.908858|Marble Slab Creamery||
Heath Bar|36.017061|-78.908858|Marble Slab Creamery||
Kit Kat|36.017061|-78.908858|Marble Slab Creamery||
M&M’s|36.017061|-78.908858|Marble Slab Creamery||
M&M Peanut|36.017061|-78.908858|Marble Slab Creamery||
Marshmallow Topping|36.017061|-78.908858|Marble Slab Creamery||
Mini Marshmallows|36.017061|-78.908858|Marble Slab Creamery||
Oreo Cookies|36.017061|-78.908858|Marble Slab Creamery||
Peanut Butter Sauce|36.017061|-78.908858|Marble Slab Creamery||
Pecans|36.017061|-78.908858|Marble Slab Creamery||
Reece’s Pieces|36.017061|-78.908858|Marble Slab Creamery||
Reeses Peanut Butter Cups|36.017061|-78.908858|Marble Slab Creamery||
Snickers|36.0501413|-78.9037936|Cook-Out||
Snickers Peanut Butter Squared|36.017061|-78.908858|Marble Slab Creamery||
Sundae Nuts|36.017061|-78.908858|Marble Slab Creamery||
Yellow Cake|36.017061|-78.908858|Marble Slab Creamery||
Andes Candies|36.017061|-78.908858|Marble Slab Creamery||
Bubblegum Balls|36.017061|-78.908858|Marble Slab Creamery||
Cherries|36.017061|-78.908858|Marble Slab Creamery||
Chocolate Covered Pretzels|36.017061|-78.908858|Marble Slab Creamery||
Chocolate Flakes|36.017061|-78.908858|Marble Slab Creamery||
Fruity Pebbles|35.93461|-78.821683|YoFresh Yogurt Cafe||
Granola|35.93461|-78.821683|YoFresh Yogurt Cafe||
Hersey Kisses|36.017061|-78.908858|Marble Slab Creamery||
Macadamia Nuts|36.017061|-78.908858|Marble Slab Creamery||
Nestle Crunch|36.017061|-78.908858|Marble Slab Creamery||
Peppermint Patties|36.017061|-78.908858|Marble Slab Creamery||
Pistachios|36.017061|-78.908858|Marble Slab Creamery||
Pop Rocks|36.017061|-78.908858|Marble Slab Creamery||
Raisins|36.03952|-78.898941|Golden Corral||
Shredded coconut|36.017061|-78.908858|Marble Slab Creamery||
Sno-Caps|36.017061|-78.908858|Marble Slab Creamery||
Teddy Grahams|36.017061|-78.908858|Marble Slab Creamery||
Toasted Coconut|36.017061|-78.908858|Marble Slab Creamery||
Wet Walnuts|36.017061|-78.908858|Marble Slab Creamery||
Whoppers|35.93461|-78.821683|YoFresh Yogurt Cafe||
Caramel Peanut Butter Crisp|36.017061|-78.908858|Marble Slab Creamery|Sweet Cream with Crushed Butterfinger®, Chocolate Chips & Caramel|
Red, White & Blue|36.017061|-78.908858|Marble Slab Creamery|Sweet Cream with Strawberries & Blueberries|
Strawberries 'N Cream|36.017061|-78.908858|Marble Slab Creamery|Sweet Cream with two scoops of Strawberries|
Rainbow-nanza|36.017061|-78.908858|Marble Slab Creamery|Sweet Cream with M&M's®, Assorted Sprinkles and Marshmallow Topping|
Cherries Jubilee|36.017061|-78.908858|Marble Slab Creamery|Sweet Cream with Cherries & Graham Crackers|
Bear Necessities|36.017061|-78.908858|Marble Slab Creamery|Sweet Cream with two scoops of Gummy Bears|
Trail Mix|36.017061|-78.908858|Marble Slab Creamery|Sweet Cream with M&M's®, Granola & Walnuts|
Bananas Foster|35.90053|-78.939877|The Melting Pot|A fondue version of the classic dessert! Bananas and a hint of cinnamon swirled in white chocolate and flambéed tableside.|
Cookies 'N' Cream|36.017061|-78.908858|Marble Slab Creamery|Vanilla with two scoops of Oreo® Cookies|
Candylicious|36.017061|-78.908858|Marble Slab Creamery|Vanilla with M&M's®, HEATH® Toffee Bar & Nestle® Crunch|
The Bart|36.017061|-78.908858|Marble Slab Creamery|Vanilla with two scoops of Butterfinger®|
Cookie Classic|36.017061|-78.908858|Marble Slab Creamery|Vanilla with your choice of Homemade Cookie|
Swiss Cocoa Buttercup|36.017061|-78.908858|Marble Slab Creamery|Chocolate Swiss with Nestle Crunch® Bar, REESE'S® Peanut Butter Cups & Fudge|
Almond Joy®|36.017061|-78.908858|Marble Slab Creamery|Double Dark Chocolate with Almonds & Coconut|
Rocky Road|36.017061|-78.908858|Marble Slab Creamery|Chocolate Swiss with Chocolate Chips, Marshmallows & Walnuts|
Willy Wonka|36.017061|-78.908858|Marble Slab Creamery|Double Dark Chocolate with Chocolate Chips & Fudge|
Peanut Butter Crunch|36.017061|-78.908858|Marble Slab Creamery|Chocolate Swiss with REESE'S® Peanut Butter Cup & Nestle® Crunch|
S'More|36.017061|-78.908858|Marble Slab Creamery|Chocolate Swiss with Chocolate Chips, Marshmallows & Graham Crackers|
White Chocolate Raspberry Swirl|36.017061|-78.908858|Marble Slab Creamery|White Chocolate Ice Cream with Raspberries, Almonds and Caramel|
Red Velvet Wonderful|36.017061|-78.908858|Marble Slab Creamery|Red Velvet ice cream with fudge, pecans & brownies|
Birthday Bonanza|36.017061|-78.908858|Marble Slab Creamery|Birthday Cake with Gummy Bears & Assorted Sprinkles|
Cookie Dough Drizzle|36.017061|-78.908858|Marble Slab Creamery|Birthday Cake with Chocolate Chip Cookie Dough, Oreo® Cookies & Fudge|
Pineapple Mixed Up Cake|36.017061|-78.908858|Marble Slab Creamery|Birthday Cake with Pineapple, Graham Crackers & a cherry on Top|
Cookies & Cake|36.017061|-78.908858|Marble Slab Creamery|Birthday Cake with Oreo® Cookies & Chocolate Chip Cookie Dough|
Tipsy Sailor|36.017061|-78.908858|Marble Slab Creamery|Amaretto with Chocolate Chips & Almonds|
Cherry Amaretto Cake|36.017061|-78.908858|Marble Slab Creamery|Amaretto with Cherries & Graham Crackers|
Raspberry Cheesecake|35.956193|-78.956087|Tutti Frutti||
Blue Cheese|36.017061|-78.908858|Marble Slab Creamery|Cheesecake with two scoops of Blueberries|
Chocolate Delight Cheesecake|36.017061|-78.908858|Marble Slab Creamery|Cheesecake with Chocolate Chips, Chocolate Sprinkles & Fudge|
Butter Than Nuttin'|36.017061|-78.908858|Marble Slab Creamery|Butter Pecan with Walnuts & Pecans|
Southern Pecan Pie|35.909693|-78.93154|Waffle House||
The Coffee Bar|36.017061|-78.908858|Marble Slab Creamery|Coffee with HEATH® Toffee Bar & Snickers®|
Caramel Nut Latté|36.017061|-78.908858|Marble Slab Creamery|Coffee with Almonds, Pecans & Caramel|
Cookies 'N' Cream in My Coffee|36.017061|-78.908858|Marble Slab Creamery|Coffee with two scoops of Oreo® Cookies|
Chocolate Covered Strawberries|35.956193|-78.956087|Tutti Frutti||
Berry Bash|36.017061|-78.908858|Marble Slab Creamery|Strawberry with Blueberries & Raspberries|
Smooth Mint Masterpiece|36.017061|-78.908858|Marble Slab Creamery|Cool Mint Ice Cream, Chocolate Sprinkles, Andes® Candies & Fudge|
Chocolate Rocky Road Brownie|36.017061|-78.908858|Marble Slab Creamery|Take your taste buds on the ride of a lifetime with our Chocolate Ice Cream, Fudge Ice Cream, mallow sauce and chocolate cake on a brownie base. Chocolate frosting, chopped walnuts and mini marshmallows on top make for one smooth ride.|
Cookie Jar Chaos|36.017061|-78.908858|Marble Slab Creamery|Cause being bad tastes soooo good. With chocolate cake, Sweet Cream® Ice Cream, luscious cookie dough pieces and Oreo® cookie crumbles, our Cookie Jar Chaos cake is all that and a bag of chocolate chips. Just don’t get caught with your hands on it — you might have to share!|
Mint Chocolate Meltdown|36.017061|-78.908858|Marble Slab Creamery|Warning: This cake melts down in your mouth! The explosion of flavor starts with chocolate cake, Cool Mint Ice Cream, chocolate syrup and vanilla frosting. Topped with Andes® mints, this cake is ready to blow the lid off any party.|
Mocha Cappuccino Fudge|36.017061|-78.908858|Marble Slab Creamery|This special brew of Cinnamon Vanilla Ice Cream, Coffee Ice Cream, chocolate cake and fudge sauce will have you up all night just thinking about it! We take ours with vanilla frosting and cocoa powder, and you can also try it with white chocolate and chocolate hazelnut flavors.|
Peanut Butter Chocolate Brownie Overload|36.017061|-78.908858|Marble Slab Creamery|Do some heavenly lifting with this overload of Peanut Butter and Fudge Ice Cream, chocolate cake and Reese's® Peanut Butter Cups on a soft brownie base. Crushed peanuts, chocolate sprinkles and Nutter Butter® cookies finish off this innovative indulgence.|
Raving Craving Sprinkle|36.017061|-78.908858|Marble Slab Creamery|Satisfy your wildest confection cravings with yellow cake, Birthday Cake Ice Cream and vanilla frosting. Rainbow sprinkles, a dipped waffle cone and maraschino cherries top it all off to leave your guests raving.|
Savannah Banana Fudge|36.017061|-78.908858|Marble Slab Creamery|Grab a fork and peel this cake open for Banana Pudding Ice Cream, fudge sauce, banana slices and vanilla frosting with a delicious graham cracker base. With chocolate shavings, graham cracker crumbs and Nilla® wafers on top, this cake makes any party totally bananas!|
Snickers® Snackers Snuckers|36.017061|-78.908858|Marble Slab Creamery|Eat that three times fast! You’ll be back for seconds and thirds with this combination of yellow cake, fudge, caramel sauce, and Vanilla and Caramel Ice Cream. Hershey's® Chocolate syrup, chocolate shavings and crushed peanuts make it a triple threat to your craving for sweets.|
Visit to the Candy Shoppe|36.017061|-78.908858|Marble Slab Creamery|Take your taste buds on a shopping spree. This cake features Pink Bubble Gum Ice Cream, Blue Cotton Candy Ice Cream, gummy worms, mini M&M’s® and a yellow cake base. It’s like a trip to your favorite candy shop, and the only rule is there are none!|
Birthday Cake Cookie Fudge|36.017061|-78.908858|Marble Slab Creamery|(Previously named Better Batter Cookie Dreams) It’s the ultimate flavor trifecta of cookies, cake and fudge. We’ve combined our delicious Birthday Cake Ice Cream with Oreo® cookies, a layer of chocolate cake and a dreamy layer of fudge. After all, three treats are always better than one.|
Caramel Drizzle|36.017061|-78.908858|Marble Slab Creamery|Dripping with deliciousness, this unique cake features caramel with our award-winning Vanilla Ice Cream, yellow cake base, fudge and pecans topped off with Heath® bar chunks. Surprise and delight your tastebuds with every bite.|
Chocolate Heaven|36.017061|-78.908858|Marble Slab Creamery|Now here’s a cake to die for! This rich, indulgent chocolate cake features our award-winning Chocolate Ice Cream topped with Hershey’s® Kisses. Consider it eternal bliss for your taste buds.|
Classic Cookies n' Cream|36.017061|-78.908858|Marble Slab Creamery|Move over cookies and milk — this scrumptious chocolate cake has Sweet Cream® Ice Cream and Oreo® cookie mix-ins topped with even more Oreo® cookies. It’s a cookie-tastic classic.|
Cotton Candy Carnival|36.017061|-78.908858|Marble Slab Creamery|Every piece is a prize in this carnival-style blue cake. A marshmallow topping and M&Ms® adorn the Cotton Candy Ice Cream and yellow cake base. So step right up and experience this amazing feat in sweetness.|
Maggie's Mud|36.017061|-78.908858|Marble Slab Creamery|Go ahead and let your taste buds play in Maggie’s Mud —chocolate cake mixed with our award-winning Chocolate Ice Cream and Reese’s® Peanut Butter Cups, with more Reese’s® Peanut Butter Cups on top. It’s totally worth getting a little mud on your shirt.|
Pecan Perfection|36.017061|-78.908858|Marble Slab Creamery|Your guests will go nuts over this delectable combination of our award-winning Chocolate Ice Cream, fudge and chocolate cake topped with pecans. It’s pure confection perfection.|
Sprinkle|36.017061|-78.908858|Marble Slab Creamery|There’s gold at the bottom of this rainbow and it’s mouthwatering yellow cake with your choice of Vanilla or Sweet Cream® Ice Cream. Then, it’s covered with rainbow sprinkles for a party on every plate.|
Turtle Cake|36.017061|-78.908858|Marble Slab Creamery|We’ve turned your favorite candy into a rich, yummy cake with a mix of pecans, fudge and caramel on top of your choice of Praline or Vanilla Ice Cream and yellow or chocolate cake. Whatever combo you choose, it always adds up to an amazing treat.|
Father's Day Argyle|36.017061|-78.908858|Marble Slab Creamery|Give dad some argyle he’ll appreciate. Create a custom cake with his favorite ice cream and mix-in layered on top of yellow or chocolate cake. Consider it just desserts for a great dad.|
Gift Cake|36.017061|-78.908858|Marble Slab Creamery|Tis the season to delight the tastebuds. Customize this delectable cake for everyone on your list with their favorite ice cream and mix-in on top of yellow or chocolate cake. And tie it up with an icing bow.|
Graduation Cap|36.017061|-78.908858|Marble Slab Creamery|Nothing celebrates the sweet success of graduation like ice cream and your choice of mix-in layered on top of yellow or chocolate cake and topped with a Reese’s® Peanut Butter Cup and Hershey’s® chocolate cap. Cap it off with your graduate’s school or college colors.|
Mother's Day Polka Dot|36.017061|-78.908858|Marble Slab Creamery|Show your mom she raised you right with a cake filled with love and decorated with a polka dot design. Choose her favorite ice cream, chocolate or yellow cake, mix-in and colors. It’s a one-of-a-kind gift for a one-of-a-kind mom.|
Sweetheart|36.017061|-78.908858|Marble Slab Creamery|Nothing says “I’m sweet on you” like this personalized ice cream cake. Choose your sweetheart’s favorite ice cream flavor and a yellow or chocolate cake base. Then we’ll adorn it with sugar roses and your very own message of love. That’s the icing on the cake!|
Valentines Heart Cake|36.017061|-78.908858|Marble Slab Creamery|Express your affection with the ultimate confection — a personalized Valentine’s Heart Cake. Strawberry Ice Cream is lovingly layered on top of yellow or chocolate cake. You’re sure to win their hearts with this one!|
Basketball Cupcake|36.017061|-78.908858|Marble Slab Creamery|Birthday Cake Ice Cream with chocolate cake.|
Birthday Cake Cookie Dreams Cupcake|36.017061|-78.908858|Marble Slab Creamery|Birthday Cake Ice Cream with chocolate cake topped with an Oreo® cookie and fudge that gives it its crowning touch.|
Carrot Cupcake|36.017061|-78.908858|Marble Slab Creamery|Carrot Cake Ice Cream with yellow cake.|
Cherry Chocolate Cupcake|36.017061|-78.908858|Marble Slab Creamery|Chocolate Ice Cream with chocolate cake topped with chocolate sprinkles and a cherry.|
Chocolate Heaven Cupcake|36.017061|-78.908858|Marble Slab Creamery|Chocolate Ice Cream with chocolate cake topped with fudge and a Hershey's® Kiss®!|
Classic Cupcake|36.017061|-78.908858|Marble Slab Creamery|Experience scrumptious by the spoonful! It’s award-winning Dark Chocolate Ice Cream, chocolate cake and marshmallow filling topped with real chocolate ganache. Available in singles or packs of 6 and 12.|
Cool Swirl Cupcake|36.017061|-78.908858|Marble Slab Creamery|Birthday Cake Ice Cream with yellow cake filled with marshmallow creme.|
Cotton Candy Carnival Cupcake|36.017061|-78.908858|Marble Slab Creamery|This dreamy, bright blue cupcake is adorned with a marshmallow topping and M&M's® and beckons with the flavor of our carnival-style Cotton Candy Ice Cream.|
